id,nombre,email,telefono,empresa,cargo,pais,origen,softwareId,estado,prioridad,asignadoA,ultimoContacto,createdAt,updatedAt,web,direccion,ciudad,rating,userRatingCount,googleMapsUri,primaryType,businessStatus,notas
cmpcyka80002tih9uez0k3gha,Just Gym Entrenador Personal,,616 39 48 83,Just Gym Entrenador Personal,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:15.936Z,2026-05-19T18:20:15.936Z,https://www.justgymbcn.com/,"Carrer d'Entença, 219, Les Corts, 08029 Barcelona",Barcelona,5,80,https://maps.google.com/?cid=5286713493270395918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer d'Entença, 219, Les Corts, 08029 Barcelona
Google: 5⭐ (80 reseñas)
Web: https://www.justgymbcn.com/
Maps: https://maps.google.com/?cid=5286713493270395918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykahb002uih9u9mqvp294,EngánchateFIT | Entrenador Personal en Barcelona,,636 79 09 31,EngánchateFIT | Entrenador Personal en Barcelona,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:16.272Z,2026-05-19T18:20:16.272Z,https://enganchatefit.com/,"Carrer de Balmes, 436, Sarrià-Sant Gervasi, 08022 Barcelona",Barcelona,5,23,https://maps.google.com/?cid=6524881420497202312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Balmes, 436, Sarrià-Sant Gervasi, 08022 Barcelona
Google: 5⭐ (23 reseñas)
Web: https://enganchatefit.com/
Maps: https://maps.google.com/?cid=6524881420497202312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykaqe002vih9ucpwyd5a2,Real Trainings Barcelona,,693 03 44 02,Real Trainings Barcelona,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:16.599Z,2026-05-19T18:20:16.599Z,,"Carrer de Salvà, 17, Sants-Montjuïc, 08004 Barcelona",Barcelona,5,37,https://maps.google.com/?cid=14551462818288848313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Salvà, 17, Sants-Montjuïc, 08004 Barcelona
Google: 5⭐ (37 reseñas)
Maps: https://maps.google.com/?cid=14551462818288848313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykb06002wih9ut0biqxqs,FITLEAD BRUC,,677 47 55 71,FITLEAD BRUC,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:16.950Z,2026-05-19T18:20:16.950Z,http://www.fitleadtraining.com/,"Carrer del Bruc, 49, Eixample, 08009 Barcelona",Barcelona,5,102,https://maps.google.com/?cid=71901121647447981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer del Bruc, 49, Eixample, 08009 Barcelona
Google: 5⭐ (102 reseñas)
Web: http://www.fitleadtraining.com/
Maps: https://maps.google.com/?cid=71901121647447981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykb9j002xih9u3j991t76,Entrenadora personal - Joaquina Trainer,,622 35 13 04,Entrenadora personal - Joaquina Trainer,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:17.287Z,2026-05-19T18:20:17.287Z,https://www.joaquinatrainer.com/,"Carrer de València, 261, Eixample, 08007 Barcelona",Barcelona,5,29,https://maps.google.com/?cid=16662397349063559047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de València, 261, Eixample, 08007 Barcelona
Google: 5⭐ (29 reseñas)
Web: https://www.joaquinatrainer.com/
Maps: https://maps.google.com/?cid=16662397349063559047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykbip002yih9u0t4v5c5g,Entrenador Personal Barcelona (Pier),,,Entrenador Personal Barcelona (Pier),,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:17.617Z,2026-05-19T18:20:17.617Z,https://piersettitrainer.com/,"Carrer Beethoven, 6, Versió A, Sarrià-Sant Gervasi, 08021 Barcelona",Barcelona,5,12,https://maps.google.com/?cid=303658045495857976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer Beethoven, 6, Versió A, Sarrià-Sant Gervasi, 08021 Barcelona
Google: 5⭐ (12 reseñas)
Web: https://piersettitrainer.com/
Maps: https://maps.google.com/?cid=303658045495857976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykbrt002zih9ue5x8wzve,Barcelona Barbell Club,,605 95 67 92,Barcelona Barbell Club,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:17.946Z,2026-05-19T18:20:17.946Z,https://www.barcelonabarbellclub.com/,"Carrer del Consell de Cent, 555, Eixample, 08013 Barcelona",Barcelona,5,49,https://maps.google.com/?cid=15452473968472447862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer del Consell de Cent, 555, Eixample, 08013 Barcelona
Google: 5⭐ (49 reseñas)
Web: https://www.barcelonabarbellclub.com/
Maps: https://maps.google.com/?cid=15452473968472447862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykc0x0030ih9uj5lp0om0,SANDO FITNESS,,657 49 71 04,SANDO FITNESS,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:18.274Z,2026-05-19T18:20:18.274Z,,"Carrer de la Diputació, 294, Eixample, 08009 Barcelona",Barcelona,4.9,27,https://maps.google.com/?cid=6332906187328509574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de la Diputació, 294, Eixample, 08009 Barcelona
Google: 4.9⭐ (27 reseñas)
Maps: https://maps.google.com/?cid=6332906187328509574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykcas0031ih9u0a0eog3l,fit360 Entrenador Personal | Barcelona,,607 83 47 27,fit360 Entrenador Personal | Barcelona,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:18.628Z,2026-05-19T18:20:18.628Z,http://www.fit-360.com/,"Carrer del Bruc, 122, Eixample, 08009 Barcelona",Barcelona,5,3,https://maps.google.com/?cid=12866857412609411737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer del Bruc, 122, Eixample, 08009 Barcelona
Google: 5⭐ (3 reseñas)
Web: http://www.fit-360.com/
Maps: https://maps.google.com/?cid=12866857412609411737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykcjr0032ih9ut3t332o0,Saraserratfit,,640 08 40 08,Saraserratfit,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:18.951Z,2026-05-19T18:20:18.951Z,https://www.instagram.com/coach_sarafit?igsh=ZnVudTVxcXNka3hq&utm_source=qr,"Gran Via de les Corts Catalanes, 593, Eixample, 08007 Barcelona",Barcelona,5,30,https://maps.google.com/?cid=13230323214061785106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Gran Via de les Corts Catalanes, 593, Eixample, 08007 Barcelona
Google: 5⭐ (30 reseñas)
Web: https://www.instagram.com/coach_sarafit?igsh=ZnVudTVxcXNka3hq&utm_source=qr
Maps: https://maps.google.com/?cid=13230323214061785106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykcsm0033ih9ukj4g357a,ARAN'S METHOD - Personal trainer Barcelona - Entrenador personal Barcelona,,614 15 14 84,ARAN'S METHOD - Personal trainer Barcelona - Entrenador personal Barcelona,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:19.271Z,2026-05-19T18:20:19.271Z,http://www.personaltrainerbarcelona.es/,"Carrer d'Aragó, 317, Eixample, 08009 Barcelona",Barcelona,5,41,https://maps.google.com/?cid=5343976686733495465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer d'Aragó, 317, Eixample, 08009 Barcelona
Google: 5⭐ (41 reseñas)
Web: http://www.personaltrainerbarcelona.es/
Maps: https://maps.google.com/?cid=5343976686733495465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykd2v0034ih9ulebfjyze,"Wetrain Barcelona - Entrenamiento personal, Fisioterapia y Rendimiento Deportivo",,652 83 96 39,"Wetrain Barcelona - Entrenamiento personal, Fisioterapia y Rendimiento Deportivo",,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:19.639Z,2026-05-19T18:20:19.639Z,http://www.wetrainbcn.com/,"C. de Pau Claris, 106, Bajo 1, Eixample, 08009 Barcelona",Barcelona,4.9,35,https://maps.google.com/?cid=689678506742367388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: C. de Pau Claris, 106, Bajo 1, Eixample, 08009 Barcelona
Google: 4.9⭐ (35 reseñas)
Web: http://www.wetrainbcn.com/
Maps: https://maps.google.com/?cid=689678506742367388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykdbz0035ih9ugcjlu8hs,Entrenador personal en Barcelona - Denis Raskevich Personal Trainer,,682 67 88 53,Entrenador personal en Barcelona - Denis Raskevich Personal Trainer,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:19.967Z,2026-05-19T18:20:19.967Z,https://ironbodysculptor.com/,"Carrer de Roger de Llúria, 36, Eixample, 08009 Barcelona",Barcelona,5,6,https://maps.google.com/?cid=6218653458798772173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Roger de Llúria, 36, Eixample, 08009 Barcelona
Google: 5⭐ (6 reseñas)
Web: https://ironbodysculptor.com/
Maps: https://maps.google.com/?cid=6218653458798772173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykdl50036ih9um2j0317q,Entrenador Personal - WIN Fitness Les Corts,,669 86 35 48,Entrenador Personal - WIN Fitness Les Corts,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:20.297Z,2026-05-19T18:20:20.297Z,https://www.winfitclubs.com/,"Carrer de Joan Güell, 157, Les Corts, 08028 Barcelona",Barcelona,5,52,https://maps.google.com/?cid=3566355929619437751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Joan Güell, 157, Les Corts, 08028 Barcelona
Google: 5⭐ (52 reseñas)
Web: https://www.winfitclubs.com/
Maps: https://maps.google.com/?cid=3566355929619437751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykfli0037ih9u4o3qdbm1,AV Fit | Centro de Entrenamiento Personal en Valencia | Entrenadores personales,,696 91 46 49,AV Fit | Centro de Entrenamiento Personal en Valencia | Entrenadores personales,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:22.902Z,2026-05-19T18:20:22.902Z,https://avfitvalencia.com/,"Carrer del Gravador Esteve, 13, L'Eixample, 46004 València, Valencia",Valencia,5,97,https://maps.google.com/?cid=5388106882584686057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer del Gravador Esteve, 13, L'Eixample, 46004 València, Valencia
Google: 5⭐ (97 reseñas)
Web: https://avfitvalencia.com/
Maps: https://maps.google.com/?cid=5388106882584686057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykfug0038ih9upnld910j,PremierFit valencia. Entrenamiento personal,,647 96 84 54,PremierFit valencia. Entrenamiento personal,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:23.224Z,2026-05-19T18:20:23.224Z,https://premierfit.es/,"C. Marina Alta, 5, Bajo C, Campanar, 46015 Valencia",Valencia,4.9,139,https://maps.google.com/?cid=1965736084753369827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: C. Marina Alta, 5, Bajo C, Campanar, 46015 Valencia
Google: 4.9⭐ (139 reseñas)
Web: https://premierfit.es/
Maps: https://maps.google.com/?cid=1965736084753369827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykg3h0039ih9ua5dzsrmu,Entrenamiento Personal Valencia Gabi Team Sere,,652 16 54 47,Entrenamiento Personal Valencia Gabi Team Sere,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:23.549Z,2026-05-19T18:20:23.549Z,https://www.teamserefit.com/,"Ensanche, Gran Via de les Germanies, 20, Bajo, Ensanche, L'Eixample, 46006 València, Valencia",Valencia,4.9,69,https://maps.google.com/?cid=8265360722633448636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Ensanche, Gran Via de les Germanies, 20, Bajo, Ensanche, L'Eixample, 46006 València, Valencia
Google: 4.9⭐ (69 reseñas)
Web: https://www.teamserefit.com/
Maps: https://maps.google.com/?cid=8265360722633448636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykgcl003aih9u32zclz40,JG fitness Valencia | Entrenador personal & Electroestimulación | Valencia,,604 92 50 19,JG fitness Valencia | Entrenador personal & Electroestimulación | Valencia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:23.878Z,2026-05-19T18:20:23.878Z,https://jgfitness.es/centros/el-pla-del-remei/,"Carrer de Pizarro, 21, L'Eixample, 46004 València, Valencia",Valencia,4.9,46,https://maps.google.com/?cid=5388029058454070401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Pizarro, 21, L'Eixample, 46004 València, Valencia
Google: 4.9⭐ (46 reseñas)
Web: https://jgfitness.es/centros/el-pla-del-remei/
Maps: https://maps.google.com/?cid=5388029058454070401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykgoi003bih9uiyka44m7,Personal Center by Adrián Muria,,963 01 85 18,Personal Center by Adrián Muria,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:24.306Z,2026-05-19T18:20:24.306Z,http://www.adrianmuriapersonaltrainer.com/,"Gran Via de Ferran el Catòlic, 79, Extramurs, 46008 València, Valencia",Valencia,4.9,424,https://maps.google.com/?cid=11030168576753636740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Gran Via de Ferran el Catòlic, 79, Extramurs, 46008 València, Valencia
Google: 4.9⭐ (424 reseñas)
Web: http://www.adrianmuriapersonaltrainer.com/
Maps: https://maps.google.com/?cid=11030168576753636740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykgxn003cih9ujypcoffl,Entrenamiento Personal Valencia Enformaconnatalia,,654 71 20 33,Entrenamiento Personal Valencia Enformaconnatalia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:24.636Z,2026-05-19T18:20:24.636Z,https://linktr.ee/enformaconnatalia?fbclid=PAZXh0bgNhZW0CMTEAAafI8QyhR1ovSVBsCCzSlLQ20cRnKgQqZ1TLGPz-ICr7M2Hy48ct5SPpFDvTUQ_aem_nmSpntaquIHAZrp8Rtd_tA,"C. Marqués de Zenete, 18, Extramurs, 46007 Valencia",Valencia,5,154,https://maps.google.com/?cid=5806195435183339331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: C. Marqués de Zenete, 18, Extramurs, 46007 Valencia
Google: 5⭐ (154 reseñas)
Web: https://linktr.ee/enformaconnatalia?fbclid=PAZXh0bgNhZW0CMTEAAafI8QyhR1ovSVBsCCzSlLQ20cRnKgQqZ1TLGPz-ICr7M2Hy48ct5SPpFDvTUQ_aem_nmSpntaquIHAZrp8Rtd_tA
Maps: https://maps.google.com/?cid=5806195435183339331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykh7k003dih9u7zwdskoc,CORE | Centro Entrenamiento Personal Valencia | CORE A COLLECTIVE MOVEMENT,,614 83 28 79,CORE | Centro Entrenamiento Personal Valencia | CORE A COLLECTIVE MOVEMENT,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:24.992Z,2026-05-19T18:20:24.992Z,http://www.corecenter.es/,"C/ dels Sapadors, 47, Quatre Carreres, 46006 València, Valencia",Valencia,5,83,https://maps.google.com/?cid=1376293515209234054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: C/ dels Sapadors, 47, Quatre Carreres, 46006 València, Valencia
Google: 5⭐ (83 reseñas)
Web: http://www.corecenter.es/
Maps: https://maps.google.com/?cid=1376293515209234054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykhgl003eih9u5erq17ej,Entrenador Personal Valencia,,636 99 31 67,Entrenador Personal Valencia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:25.318Z,2026-05-19T18:20:25.318Z,,"Av. del Primat Reig, 70, El Pla del Real, 46010 València, Valencia",Valencia,5,66,https://maps.google.com/?cid=2476936171198844946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Av. del Primat Reig, 70, El Pla del Real, 46010 València, Valencia
Google: 5⭐ (66 reseñas)
Maps: https://maps.google.com/?cid=2476936171198844946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykhq3003fih9uvrpscbeo,KOM - Entrenamiento individualizado,,640 33 24 72,KOM - Entrenamiento individualizado,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:25.659Z,2026-05-19T18:20:25.659Z,https://www.instagram.com/kom_entrenamiento?igsh=ODhraGJwcThjODlj&utm_source=qr,"Carrer de Fontanars dels Alforins, 27, Patraix, 46014 València, Valencia",Valencia,4.9,213,https://maps.google.com/?cid=5090535643340345584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Carrer de Fontanars dels Alforins, 27, Patraix, 46014 València, Valencia
Google: 4.9⭐ (213 reseñas)
Web: https://www.instagram.com/kom_entrenamiento?igsh=ODhraGJwcThjODlj&utm_source=qr
Maps: https://maps.google.com/?cid=5090535643340345584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykhza003gih9ugqmmzy1m,BEN PERSONAL FIT - Centro de Entrenamiento Personal,,606 57 78 52,BEN PERSONAL FIT - Centro de Entrenamiento Personal,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:25.991Z,2026-05-19T18:20:25.991Z,https://benpersonalfit.com/,"Calle de Castellón, 21, Ensanche, 46004 Valencia",Valencia,4.8,108,https://maps.google.com/?cid=4726007757389568601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Calle de Castellón, 21, Ensanche, 46004 Valencia
Google: 4.8⭐ (108 reseñas)
Web: https://benpersonalfit.com/
Maps: https://maps.google.com/?cid=4726007757389568601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyki82003hih9ul2x18do3,PERFORMA Aragón – Centro de entrenamiento personal en Valencia,,960 07 89 14,PERFORMA Aragón – Centro de entrenamiento personal en Valencia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:26.306Z,2026-05-19T18:20:26.306Z,https://performa.es/?utm_source=google&utm_medium=maps&utm_campaign=performa_aragon_gbp,"Av. d'Aragó, 36, El Pla del Real, 46021 València, Valencia",Valencia,4.9,108,https://maps.google.com/?cid=16171963371074707908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Av. d'Aragó, 36, El Pla del Real, 46021 València, Valencia
Google: 4.9⭐ (108 reseñas)
Web: https://performa.es/?utm_source=google&utm_medium=maps&utm_campaign=performa_aragon_gbp
Maps: https://maps.google.com/?cid=16171963371074707908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykii3003iih9u4m61afmt,Entrenador Personal Valencia José Mª Felis: Entrenamiento a Domicilio y Río Turia,,690 13 80 87,Entrenador Personal Valencia José Mª Felis: Entrenamiento a Domicilio y Río Turia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:26.668Z,2026-05-19T18:20:26.668Z,http://www.dyep.es/,"Pg. de l'Albereda, Camins al Grau, 46023 València, Valencia",Valencia,5,39,https://maps.google.com/?cid=15829544340933254888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Pg. de l'Albereda, Camins al Grau, 46023 València, Valencia
Google: 5⭐ (39 reseñas)
Web: http://www.dyep.es/
Maps: https://maps.google.com/?cid=15829544340933254888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykir1003jih9udovhmx4u,Sergio Dolz · Personal Trainer Valencia,,648 85 63 55,Sergio Dolz · Personal Trainer Valencia,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:26.990Z,2026-05-19T18:20:26.990Z,https://sergiodolz.com/contacto/,"Pg. de l'Albereda, 30, El Pla del Real, 46023 València, Valencia",Valencia,5,57,https://maps.google.com/?cid=7799137398842802972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Pg. de l'Albereda, 30, El Pla del Real, 46023 València, Valencia
Google: 5⭐ (57 reseñas)
Web: https://sergiodolz.com/contacto/
Maps: https://maps.google.com/?cid=7799137398842802972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcykj00003kih9u816cik6z,Areté - Entrenamiento Personal en Basic-Fit Valencia Avinguda d'Ada Lovelace,,604 24 10 55,Areté - Entrenamiento Personal en Basic-Fit Valencia Avinguda d'Ada Lovelace,,España,google-maps,atleevo,NUEVO,MEDIA,,,2026-05-19T18:20:27.312Z,2026-05-19T18:20:27.312Z,https://www.areteworkers.com/,"Avinguda d'Ada Lovelace, 46185 Valencia",Valencia,,,https://maps.google.com/?cid=9175569137984250317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,health,OPERATIONAL,"Importado desde Google Maps
Tipo: Salud y bienestar
Dirección: Avinguda d'Ada Lovelace, 46185 Valencia
Web: https://www.areteworkers.com/
Maps: https://maps.google.com/?cid=9175569137984250317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
